UF;Microrregião;Variável;Quartel;Ano;Nível;Território;Produto;Produtividade (Área Colhida);Qtde Produzida;Área Colhida;Área Plantada
BA;Serrinha;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;5;75;15;15
BA;Entre Rios;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;35;910;26;26
BA;Catu;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;49,12037037;769225;15660;16632
BA;Santo Antônio de Jesus;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;48,37040619;500150;10340;10340
BA;Juazeiro;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;88,44692229;777360;8789;8789
BA;Bom Jesus da Lapa;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;40;24400;610;610
BA;Senhor do Bonfim;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;45;6120;136;136
BA;Irecê;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;25,57042254;10893;426;426
BA;Itaberaba;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;35;420;12;12
BA;Jacobina;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;39,19230769;5095;130;130
BA;Euclides da Cunha;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;20;800;40;40
BA;Ribeira do Pombal;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;31,33333333;4700;150;150
BA;Guanambi;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;40,87181508;155599;3807;3807
BA;Brumado;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;40,41939799;60427;1495;1495
BA;Valença;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;50;3600;72;72
BA;Barreiras;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;35,72986748;35051;981;981
BA;Cotegipe;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;41,93558606;39713;947;947
BA;Santa Maria da Vitória;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;42,80927835;83050;1940;1940
BA;Paulo Afonso;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;20;2600;130;180
BA;Feira de Santana;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;42,30559168;65066;1538;1538
BA;Alagoinhas;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;35;350;10;10
BA;Salvador;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;44,66666667;20100;450;450
BA;Boquira;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;28,23193577;31648;1121;1151
BA;Seabra;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;30,4345079;125238;4115;4185
BA;Jequié;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;41,5480226;36770;885;885
BA;Livramento do Brumado;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;35,88463403;74030;2063;2063
BA;Itapetinga;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;33,46556058;66563;1989;1989
BA;Barra;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;34,86680761;16492;473;477
CE;Sobral;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;24,52765957;5764;235;235
CE;Ipu;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;32,14067278;52550;1635;1635
CE;Chorozinho;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;31,75;6350;200;200
CE;Sertão de Inhamuns;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;15,2278481;1203;79;183
CE;Iguatu;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;29,34306569;4020;137;137
CE;Lavras da Mangabeira;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;15;5400;360;360
CE;Brejo Santo;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;43,38303821;46550;1073;1073
CE;Baixo Curu;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;44,06918239;350350;7950;7950
CE;Canindé;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;10,5;735;70;225
CE;Baturité;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;24,50792826;94282;3847;4704
CE;Sertão de Quixeramobim;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;12,54028436;2646;211;411
CE;Serra do Pereiro;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;30;960;32;32
CE;Caririaçu;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;32,22222222;4350;135;135
CE;Coreaú;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;28,65853659;2350;82;82
CE;Santa Quitéria;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;40;1400;35;46
CE;Fortaleza;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;37,44859307;138410;3696;3896
CE;Pacajus;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;40;3000;75;124
CE;Sertão de Cratéus;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;34,85714286;6100;175;268
CE;Sertão de Senador Pompeu;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;29,32053422;17563;599;599
CE;Litoral de Aracati;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;20;1100;55;55
CE;Várzea Alegre;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;30;870;29;29
CE;Chapada do Araripe;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;41,55555556;1870;45;45
CE;Cariri;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;27,31779248;251952;9223;9223
CE;Litoral de Camocim e Acaraú;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;25,46153846;662;26;26
CE;Ibiapaba;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;46,26591577;377900;8168;8168
CE;Meruoca;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;42,58293839;8985;211;211
CE;Itapipoca;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;12,21991701;5890;482;482
CE;Uruburetama;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;10,04830918;2080;207;207
CE;Médio Curu;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;12,51851852;3380;270;280
CE;Cascavel;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;28,57142857;150000;5250;5250
CE;Barro;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;45,36714976;46955;1035;1035
ES;Montanha;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;80,68481497;189690;2351;2351
ES;Colatina;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;26,75555556;12040;450;450
ES;São Mateus;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;68,03942181;517780;7610;7610
ES;Linhares;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;63,81270903;477000;7475;7475
ES;Guarapari;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;28,49315069;10400;365;365
ES;Itapemirim;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;45,13618677;464000;10280;10280
ES;Alegre;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;36,20576132;8798;243;243
ES;Barra de São Francisco;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;29,18421053;5545;190;190
ES;Nova Venécia;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;52,06766917;69250;1330;1330
ES;Santa Teresa;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;40;62600;1565;1565
ES;Afonso Cláudio;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;32,20338983;28500;885;885
ES;Cachoeiro de Itapemirim;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;53,47174164;46360;867;867
ES;Vitória;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;35;8400;240;240
GO+DF;Ceres;Quantidade Produzida;Q2;1993;BRASIL;BRASIL;Cana-de-Açúcar;80,2213748;1619830;20192;21517
GO+DF;Rio Vermelho;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;30;1800;60;75
GO+DF;Aragarças;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;30,33333333;3640;120;120
GO+DF;Anápolis;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;79,78473581;570780;7154;7721
GO+DF;Iporá;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;31,95402299;5560;174;174
GO+DF;Vão do Paranã;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;29,45112782;19585;665;1239
GO+DF;São Miguel do Araguaia;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;35,29411765;3000;85;95
GO+DF;Porangatu;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;45,42635659;29300;645;706
GO+DF;Goiânia;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;57,164042;43559;762;762
GO+DF;Catalão;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;50,109375;320700;6400;6470
GO+DF;Brasília;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;38,71153846;2013;52;52
GO+DF;Sudoeste de Goiás;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;67,75118227;1375349;20300;23355
GO+DF;Quirinópolis;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;40;480;12;12
GO+DF;Chapada dos Veadeiros;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;30,62068966;17760;580;970
GO+DF;Anicuns;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;87,75618375;248350;2830;3555
GO+DF;Meia Ponte;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;79,8577633;735490;9210;9220
GO+DF;Vale do Rio dos Bois;Quantidade Produzida;Q2;1993;BRASIL;BRASIL;Cana-de-Açúcar;77,23109874;1802960;23345;29153
GO+DF;Entorno de Brasília;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;67,70475228;200880;2967;3157
GO+DF;Pires do Rio;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;70,41666667;33800;480;560
MA;Rosário;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;25,42978723;5976;235;235
MA;Baixada Maranhense;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;29,03868195;20269;698;698
MA;Alto Mearim e Grajaú;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;76,66900421;546650;7130;7130
MA;Baixo Parnaíba Maranhense;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;25;31250;1250;1250
MA;Chapadinha;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;21,41304348;19700;920;920
MA;Gerais de Balsas;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;22,88541667;2197;96;96
MA;Litoral Ocidental Maranhense;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;49,83861672;17294;347;347
MA;Aglomeração Urbana de São Luís;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;20;40;2;2
MA;Itapecuru Mirim;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;29,01083033;8036;277;277
MA;Presidente Dutra;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;38,69318182;3405;88;88
MA;Porto Franco;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;69,94007491;280110;4005;4005
MA;Gurupi;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;20;600;30;30
MA;Codó;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;28,70842333;13292;463;882
MA;Coelho Neto;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;47,76901141;753795;15780;15780
MA;Caxias;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;44,24592391;97695;2208;2208
MA;Chapadas do Alto Itapecuru;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;31,45251397;28150;895;895
MA;Chapadas das Mangabeiras;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;27,33333333;4920;180;180
MA;Pindaré;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;26;3692;142;142
MA;Imperatriz;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;20;200;10;10
MA;Médio Mearim;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;28,168;7042;250;250
MG;Janaúba;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;28,06104129;15630;557;557
MG;Grão Mogol;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;39,43396226;20900;530;530
MG;Araxá;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;56,4516129;17500;310;310
MG;Curvelo;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;60,86561014;192031;3155;3155
MG;Mantena;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;15;5880;392;392
MG;Sete Lagoas;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;42,36723528;131635;3107;3107
MG;Belo Horizonte;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;43,76226013;41049;938;938
MG;Governador Valadares;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;28,3113166;64295;2271;2271
MG;Aimorés;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;39,30138768;90629;2306;2306
MG;Oliveira;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;37,9338843;18360;484;484
MG;Passos;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;79,77808599;1150400;14420;14427
MG;São Sebastião do Paraíso;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;73,66390666;782900;10628;10628
MG;Pouso Alegre;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;38,61702128;3630;94;94
MG;Paracatu;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;44,24964937;157750;3565;3585
MG;Pirapora;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;56,78429003;93978;1655;1775
MG;Montes Claros;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;43,89978214;201500;4590;4600
MG;Bocaiúva;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;56,44774415;494200;8755;8755
MG;Diamantina;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;35;177520;5072;5072
MG;Capelinha;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;31,81034483;92250;2900;2900
MG;Araçuaí;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;56,77536232;156700;2760;2760
MG;Almenara;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;30;14820;494;494
MG;Nanuque;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;57,19407266;299125;5230;5230
MG;Patrocínio;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;40;4000;100;100
MG;Conceição do Mato Dentro;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;41,83369803;95590;2285;2285
MG;Conselheiro Lafaiete;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;29,53673724;23718;803;803
MG;Campo Belo;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;30;2340;78;78
MG;Varginha;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;41,29214631;444799;10772;10772
MG;Viçosa;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;43,30434783;149400;3450;3450
MG;Ubá;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;59,58443855;673900;11310;11310
MG;Alfenas;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;72,42938438;280012;3866;3866
MG;Santa Rita do Sapucaí;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;58,99917287;71330;1209;1209
MG;Uberaba;Quantidade Produzida;Q2;1993;BRASIL;BRASIL;Cana-de-Açúcar;85,40793272;2041335;23901;23921
MG;Divinópolis;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;55,67612688;100050;1797;1797
MG;Formiga;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;49,1899811;52043;1058;1063
MG;Guanhães;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;38,6516129;59910;1550;1550
MG;Ipatinga;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;28,96860987;32300;1115;1115
MG;Itaguara;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;27,91688539;31909;1143;1143
MG;Ouro Preto;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;30;10260;342;342
MG;Piuí;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;57,35875217;66192;1154;1173
MG;Poços de Caldas;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;58,77622378;84050;1430;1430
MG;Salinas;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;30,34042553;142600;4700;4700
MG;Teófilo Otoni;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;36,16841393;106950;2957;2957
MG;Lavras;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;42,75568182;15050;352;352
MG;Cataguases;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;44,61807989;63670;1427;1427
MG;Ituiutaba;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;70;29400;420;420
MG;Uberlândia;Quantidade Produzida;Q2;1993;BRASIL;BRASIL;Cana-de-Açúcar;70,91820824;2001170;28218;28218
MG;Frutal;Quantidade Produzida;Q2;1993;BRASIL;BRASIL;Cana-de-Açúcar;72,5;1786400;24640;24640
MG;Unaí;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;50;50000;1000;1000
MG;Januária;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;39,92647059;135750;3400;5900
MG;Pedra Azul;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;30;18000;600;600
MG;Patos de Minas;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;51,85610641;42885;827;827
MG;Três Marias;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;61,19803343;311192;5085;5085
MG;Bom Despacho;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;66,3471623;999520;15065;15956
MG;Pará de Minas;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;49,5505618;8820;178;178
MG;Itabira;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;39,15792426;139598;3565;3565
MG;Peçanha;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;35,76693767;65990;1845;1845
MG;Caratinga;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;31,56363636;86800;2750;2750
MG;Andrelândia;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;32,5;1430;44;44
MG;São João Del Rei;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;34,89425982;23100;662;662
MG;Barbacena;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;38;10450;275;275
MG;Ponte Nova;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;62,27654151;1172605;18829;18829
MG;Manhuaçu;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;25,60882353;17414;680;680
MG;Muriaé;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;46,30795262;27368;591;591
MG;Juiz de Fora;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;37,04564907;25969;701;768
MG;São Lourenço;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;57,88235294;4920;85;85
MG;Itajubá;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;46,42723005;9889;213;213
MS;Nova Andradina;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;39,52997975;253822;6421;6421
MS;Iguatemi;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;75,33190807;704730;9355;9355
MS;Paranaíba;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;35,25291545;48367;1372;1372
MS;Baixo Pantanal;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;57;5985;105;105
MS;Aquidauana;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;58,75;14100;240;240
MS;Alto Taquari;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;59,80116223;617447;10325;10325
MS;Três Lagoas;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;59,47128674;611008;10274;12050
MS;Bodoquena;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;58,28382838;17660;303;303
MS;Dourados;Quantidade Produzida;Q2;1993;BRASIL;BRASIL;Cana-de-Açúcar;76,36870252;1527985;20008;20008
MS;Campo Grande;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;76,72972973;283900;3700;3700
MT;Aripuanã;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;45;19800;440;440
MT;Alto Guaporé;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;55;1650;30;30
MT;Cuiabá;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;37,3536036;33170;888;888
MT;Alto Pantanal;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;36,08584337;119805;3320;3320
MT;Rondonópolis;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;61,53313808;735321;11950;11950
MT;Arinos;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;90,74408602;210980;2325;2325
MT;Jauru;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;49,80769231;134680;2704;2704
MT;Canarana;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;20;7000;350;350
MT;Médio Araguaia;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;24,28571429;850;35;35
MT;Alto Teles Pires;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;40;2280;57;57
MT;Rosário Oeste;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;55,27881041;44610;807;807
MT;Alto Araguaia;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;40;2800;70;70
MT;Parecis;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;54,19284508;705916;13026;13026
MT;Tangará da Serra;Quantidade Produzida;Q2;1993;BRASIL;BRASIL;Cana-de-Açúcar;69,21027553;2004468;28962;32314
MT;Alto Paraguai;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;40;4400;110;110
MT;Paranatinga;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;30,15384615;7840;260;260
MT;Tesouro;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;29;725;25;25
MT;Colíder;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;20;3200;160;160
MT;Norte Araguaia;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;56,81531323;244874;4310;4310
PA;Furos de Breves;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;20;400;20;20
PA;Castanhal;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;19,5;780;40;40
PA;Paragominas;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;65;299000;4600;4600
PA;Santarém;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;26,54368932;2734;103;103
PA;Belém;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;40;400;10;10
PA;Salgado;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;15,4;154;10;10
PA;Guamá;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;7,485714286;262;35;35
PA;Altamira;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;43,82328482;105395;2405;2405
PA;Itaituba;Quantidade Produzida;Q1;1993;BRASIL;BRASIL;Cana-de-Açúcar;53,22222222;9580;180;180
